district,year,pathway,value_pct,cohort_n,source_url
Spencerport,2023,CDOS,4.0,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2023
Spencerport,2024,Regents,36.8,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2024
Spencerport,2024,Advanced Regents,27.0,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2024
Spencerport,2024,Local,14.7,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2024
Spencerport,2024,CDOS,5.3,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2024
Greece,2019,Regents,38.5,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2019
Greece,2019,Advanced Regents,32.8,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2019
Greece,2019,Local,10.0,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2019
Greece,2019,CDOS,12.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2019
Greece,2020,Regents,42.0,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2020
Greece,2020,Advanced Regents,32.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2020
Greece,2020,Local,12.8,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2020
Greece,2020,CDOS,14.7,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2020
Greece,2021,Regents,54.4,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2021
Greece,2021,Advanced Regents,41.8,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2021
Greece,2021,Local,17.7,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2021
Greece,2021,CDOS,10.2,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2021
Greece,2022,Regents,54.2,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2022
Greece,2022,Advanced Regents,41.9,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2022
Greece,2022,Local,21.0,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2022
Greece,2022,CDOS,6.9,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2022
Greece,2023,Regents,48.9,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2023
Greece,2023,Advanced Regents,27.1,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2023
Greece,2023,Local,12.2,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2023
Greece,2023,CDOS,2.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2023
Greece,2024,Regents,57.2,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2024
Greece,2024,Advanced Regents,44.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2024
Greece,2024,Local,7.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2024
Greece,2024,CDOS,10.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2024
Williamsville,2019,Regents,52.3,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2019
Williamsville,2019,Advanced Regents,15.7,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2019
Williamsville,2019,Local,6.1,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2019
Williamsville,2019,CDOS,11.4,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2019
Williamsville,2020,Regents,36.4,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2020
Williamsville,2020,Advanced Regents,28.2,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2020
Williamsville,2020,Local,23.5,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2020
Williamsville,2020,CDOS,6.1,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2020
Williamsville,2021,Regents,45.0,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2021
Williamsville,2021,Advanced Regents,17.9,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2021
Williamsville,2021,Local,13.1,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2021
Williamsville,2021,CDOS,5.7,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2021
Williamsville,2022,Regents,46.7,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2022
Williamsville,2022,Advanced Regents,20.9,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2022
Williamsville,2022,Local,7.8,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2022
Williamsville,2022,CDOS,7.6,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2022
Williamsville,2023,Regents,40.1,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2023
Williamsville,2023,Advanced Regents,36.3,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2023
Williamsville,2023,Local,19.1,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2023
Williamsville,2023,CDOS,8.9,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2023
Williamsville,2024,Regents,59.0,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2024
Williamsville,2024,Advanced Regents,27.2,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2024
Williamsville,2024,Local,13.2,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2024
Williamsville,2024,CDOS,14.9,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2024
Clarence,2019,Regents,38.6,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2019
Clarence,2019,Advanced Regents,30.1,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2019
Clarence,2019,Local,9.8,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2019
Clarence,2019,CDOS,6.4,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2019
Clarence,2020,Regents,54.2,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2020
Clarence,2020,Advanced Regents,19.2,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2020
Clarence,2020,Local,19.1,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2020
Clarence,2020,CDOS,14.4,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2020
Clarence,2021,Regents,40.3,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2021
Clarence,2021,Advanced Regents,29.9,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2021
Clarence,2021,Local,17.0,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2021
Clarence,2021,CDOS,10.3,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2021
Clarence,2022,Regents,53.5,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2022
Clarence,2022,Advanced Regents,17.6,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2022
Clarence,2022,Local,8.8,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2022
Clarence,2022,CDOS,12.2,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2022
Clarence,2023,Regents,39.6,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2023
Clarence,2023,Advanced Regents,41.8,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2023
Clarence,2023,Local,14.6,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2023
Clarence,2023,CDOS,14.9,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2023
Clarence,2024,Regents,45.2,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2024
Clarence,2024,Advanced Regents,39.6,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2024
Clarence,2024,Local,23.3,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2024
Clarence,2024,CDOS,8.0,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2024
Orchard Park,2019,Regents,39.8,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2019
Orchard Park,2019,Advanced Regents,21.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2019
Orchard Park,2019,Local,12.1,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2019
Orchard Park,2019,CDOS,2.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2019
Orchard Park,2020,Regents,35.1,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2020
Orchard Park,2020,Advanced Regents,30.7,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2020
Orchard Park,2020,Local,22.1,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2020
Orchard Park,2020,CDOS,6.0,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2020
Orchard Park,2021,Regents,56.5,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2021
Orchard Park,2021,Advanced Regents,40.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2021
Orchard Park,2021,Local,9.0,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2021
Orchard Park,2021,CDOS,11.2,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2021
Orchard Park,2022,Regents,37.8,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2022
Orchard Park,2022,Advanced Regents,26.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2022
Orchard Park,2022,Local,19.2,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2022
Orchard Park,2022,CDOS,10.7,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2022
Orchard Park,2023,Regents,44.6,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2023
Orchard Park,2023,Advanced Regents,16.5,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2023
Orchard Park,2023,Local,12.4,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2023
Orchard Park,2023,CDOS,12.1,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2023
Orchard Park,2024,Regents,36.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2024
Orchard Park,2024,Advanced Regents,37.6,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2024
Orchard Park,2024,Local,6.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2024
Orchard Park,2024,CDOS,3.1,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2024
Hamburg,2019,Regents,38.8,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2019
Hamburg,2019,Advanced Regents,40.0,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2019
Hamburg,2019,Local,7.0,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2019
Hamburg,2019,CDOS,3.4,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2019
Hamburg,2020,Regents,59.4,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2020
Hamburg,2020,Advanced Regents,24.9,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2020
Hamburg,2020,Local,20.9,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2020
Hamburg,2020,CDOS,13.5,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2020
Hamburg,2021,Regents,44.9,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2021
Hamburg,2021,Advanced Regents,27.6,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2021
Hamburg,2021,Local,19.2,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2021
Hamburg,2021,CDOS,9.8,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2021
Hamburg,2022,Regents,43.7,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2022
Hamburg,2022,Advanced Regents,42.7,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2022
Hamburg,2022,Local,21.1,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2022
Hamburg,2022,CDOS,12.4,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2022
Hamburg,2023,Regents,53.8,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2023
Hamburg,2023,Advanced Regents,38.9,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2023
Hamburg,2023,Local,7.7,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2023
Hamburg,2023,CDOS,14.8,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2023
Hamburg,2024,Regents,44.4,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2024
Hamburg,2024,Advanced Regents,22.1,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2024
Hamburg,2024,Local,22.2,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2024
Hamburg,2024,CDOS,3.2,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2024
Fayetteville-Manlius,2019,Regents,40.6,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2019
Fayetteville-Manlius,2019,Advanced Regents,42.9,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2019
Fayetteville-Manlius,2019,Local,5.6,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2019
Fayetteville-Manlius,2019,CDOS,12.4,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2019
Fayetteville-Manlius,2020,Regents,42.1,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2020
Fayetteville-Manlius,2020,Advanced Regents,38.8,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2020
Fayetteville-Manlius,2020,Local,7.6,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2020
Fayetteville-Manlius,2020,CDOS,13.1,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2020
Fayetteville-Manlius,2021,Regents,45.9,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2021
Fayetteville-Manlius,2021,Advanced Regents,18.2,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2021
Fayetteville-Manlius,2021,Local,23.8,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2021
Fayetteville-Manlius,2021,CDOS,6.5,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2021
Fayetteville-Manlius,2022,Regents,45.6,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2022
Fayetteville-Manlius,2022,Advanced Regents,20.9,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2022
Fayetteville-Manlius,2022,Local,23.5,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2022
Fayetteville-Manlius,2022,CDOS,6.2,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2022
Fayetteville-Manlius,2023,Regents,46.2,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2023
Fayetteville-Manlius,2023,Advanced Regents,40.0,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2023
Fayetteville-Manlius,2023,Local,8.2,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2023
Fayetteville-Manlius,2023,CDOS,13.8,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2023
Fayetteville-Manlius,2024,Regents,35.8,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2024
Fayetteville-Manlius,2024,Advanced Regents,16.1,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2024
Fayetteville-Manlius,2024,Local,9.0,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2024
Fayetteville-Manlius,2024,CDOS,9.7,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2024
Baldwinsville,2019,Regents,45.3,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2019
Baldwinsville,2019,Advanced Regents,35.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2019
Baldwinsville,2019,Local,18.1,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2019
Baldwinsville,2019,CDOS,11.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2019
Baldwinsville,2020,Regents,54.3,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2020
Baldwinsville,2020,Advanced Regents,30.5,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2020
Baldwinsville,2020,Local,19.1,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2020
Baldwinsville,2020,CDOS,9.3,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2020
Baldwinsville,2021,Regents,46.7,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2021
Baldwinsville,2021,Advanced Regents,20.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2021
Baldwinsville,2021,Local,9.1,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2021
Baldwinsville,2021,CDOS,5.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2021
Baldwinsville,2022,Regents,47.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2022
Baldwinsville,2022,Advanced Regents,15.9,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2022
Baldwinsville,2022,Local,5.2,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2022
Baldwinsville,2022,CDOS,11.7,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2022
Baldwinsville,2023,Regents,36.5,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2023
Baldwinsville,2023,Advanced Regents,23.2,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2023
Baldwinsville,2023,Local,19.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2023
Baldwinsville,2023,CDOS,5.5,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2023
Baldwinsville,2024,Regents,39.7,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2024
Baldwinsville,2024,Advanced Regents,40.6,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2024
Baldwinsville,2024,Local,15.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2024
Baldwinsville,2024,CDOS,12.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2024
